ObsDateTime,Latitude,Longitude,Elevation,NELM,Constellation,State
2022-09-07 13:10:00+00:00,35.1983,-111.651,2103.93,2,Cygnus,United States - Arizona
2022-09-13 17:19:00+00:00,35.1868,-111.654,2101.7,3,Cygnus,United States - Arizona
2022-09-13 15:00:00+00:00,37.998,-105.699,2428.67,5,Cygnus,United States - Colorado
2022-09-13 12:58:00+00:00,35.1877,-111.657,2102.62,4,Cygnus,United States - Arizona
2022-09-13 19:04:00+00:00,39.0558,-76.4988,25.4229,3,Cygnus,United States - Maryland
2022-09-13 12:18:00+00:00,35.1803,-111.654,2103.08,5,Cygnus,United States - Arizona
2022-09-13 07:45:00+00:00,35.1898,-111.65,2102.9,3,Cygnus,United States - Arizona
2022-09-11 16:56:00+00:00,35.193,-111.663,2115.28,1,Cygnus,United States - Arizona
2022-09-12 14:36:00+00:00,37.9981,-105.699,2428.92,6,Cygnus,United States
2022-09-12 12:30:00+00:00,35.1924,-111.656,2107.77,4,Cygnus,United States - Arizona
2022-09-12 08:51:00+00:00,35.1785,-111.654,2105.61,4,Cygnus,United States - Arizona
2022-09-17 16:30:00+00:00,45.3145,-92.9635,277.557,2,Cygnus,United States - Minnesota
2022-09-11 16:30:00+00:00,38.7948,-81.6693,287.316,1,Cygnus,United States - West Virginia
2022-09-11 12:59:00+00:00,35.1924,-111.655,2106.17,4,Cygnus,United States - Arizona
2022-09-11 16:33:00+00:00,41.4833,-87.473,199.609,1,Cygnus,United States - Indiana
2022-09-11 14:27:00+00:00,37.998,-105.699,2428.47,5,Cygnus,United States - Colorado
2022-09-11 16:57:00+00:00,33.2309,-84.8464,266.712,2,Cygnus,United States - Georgia
2022-09-10 11:17:00+00:00,33.2996,-111.776,384.04,2,Cygnus,United States - Arizona
2022-09-07 21:35:00+00:00,41.7612,-70.7041,4.63451,3,Cygnus,United States
2022-09-09 19:14:00+00:00,42.6152,-83.1635,248.406,3,Cygnus,United States - Michigan
2022-09-09 00:05:00+00:00,29.3727,-98.4654,190.363,3,Cygnus,United States - Texas
2022-09-08 21:31:00+00:00,39.0558,-76.4988,25.4229,3,Cygnus,United States - Maryland
2022-09-08 19:29:00+00:00,40.194,-74.0488,16.4077,3,Cygnus,United States - New Jersey
2022-09-08 19:46:00+00:00,39.0558,-76.4988,25.4229,3,Cygnus,United States - Maryland
2022-09-07 21:35:00+00:00,41.7612,-70.7041,4.63451,3,Cygnus,United States
2022-09-08 13:06:00+00:00,42.1152,-72.6521,66.0077,1,Cygnus,United States - Massachusetts
2022-09-07 05:00:00+00:00,38.6313,-78.5196,273.948,6,Cygnus,United States - Virginia
2022-09-07 21:35:00+00:00,41.7612,-70.7041,4.63451,3,Cygnus,United States
2022-09-07 21:35:00+00:00,41.7612,-70.7041,4.63451,3,Cygnus,United States
2022-09-07 14:02:00+00:00,32.9778,-117.075,234.924,3,Cygnus,United States - California
2022-09-07 13:29:00+00:00,32.9782,-117.075,230.441,1,Cygnus,United States
2022-09-07 12:32:00+00:00,35.1913,-111.656,2102.63,4,Cygnus,United States - Arizona
2022-09-07 17:25:00+00:00,38.7257,-78.4309,260.019,7,Cygnus,United States - Virginia
2022-09-03 04:19:00+00:00,34.2364,-117.659,1288.89,7,Cygnus,United States - California
2022-09-06 21:25:00+00:00,37.998,-105.699,2428.67,6,Cygnus,United States - Colorado
2022-09-05 22:15:00+00:00,37.998,-105.699,2428.71,6,Cygnus,United States - Colorado
2022-09-04 05:45:00+00:00,47.0785,-94.9155,436.0,6,Cygnus,United States - Minnesota
2022-09-04 21:05:00+00:00,37.998,-105.699,2428.71,6,Cygnus,United States
2022-09-04 22:55:00+00:00,39.7542,-104.787,1649.48,5,Cygnus,United States - Colorado
2022-09-04 22:55:00+00:00,39.6657,-104.79,1713.76,5,Cygnus,United States - Colorado
2022-09-04 17:17:00+00:00,34.0969,-77.908,5.42,3,Cygnus,United States - North Carolina
2022-09-03 21:20:00+00:00,37.998,-105.699,2428.71,7,Cygnus,United States
2022-09-03 19:33:00+00:00,39.0558,-76.4988,25.4229,1,Cygnus,United States - Maryland
2022-09-03 16:21:00+00:00,47.0785,-94.9155,436.0,5,Cygnus,United States - Minnesota
2022-09-02 16:12:00+00:00,37.0394,-94.5323,296.082,5,Cygnus,United States - Missouri
2022-09-02 17:30:00+00:00,37.9979,-105.699,2427.6,7,Cygnus,United States - Colorado
2022-09-02 16:12:00+00:00,37.0394,-94.5323,296.082,5,Cygnus,United States - Missouri
2022-09-02 16:05:00+00:00,37.0394,-94.5323,296.082,1,Cygnus,United States - Missouri
2022-09-02 15:53:00+00:00,37.0405,-94.5444,285.55,5,Cygnus,United States - Missouri
2022-09-01 19:00:00+00:00,39.9799,-74.2661,14.5735,4,Cygnus,United States - New Jersey
2022-08-29 18:30:00+00:00,44.2961,-69.3566,142.579,6,Hercules,United States - Maine
2022-09-01 18:30:00+00:00,42.57,-71.3681,68.1468,5,Cygnus,United States - Massachusetts
2022-09-02 08:51:00+00:00,44.296,-69.3566,142.724,6,Cygnus,United States - Maine
2022-09-01 21:15:00+00:00,37.9981,-105.699,2428.94,7,Cygnus,United States - Colorado
2022-09-01 19:45:00+00:00,39.0558,-76.4988,25.4229,3,Cygnus,United States - Maryland
2022-08-27 17:09:00+00:00,41.8459,-70.9495,24.9735,5,Hercules,United States - Massachusetts
2022-08-31 17:48:00+00:00,38.888,-119.819,1461.36,6,Cygnus,United States - Nevada
2022-08-31 16:40:00+00:00,37.998,-105.699,2428.67,7,Hercules,United States
2022-09-01 19:00:00+00:00,40.2108,-92.6301,297.709,6,Cygnus,United States - Missouri
2022-08-31 17:28:00+00:00,41.9476,-88.4606,289.623,4,Hercules,United States - Illinois
2022-08-31 17:45:00+00:00,39.9677,-74.2552,7.15945,3,Hercules,United States - New Jersey
2022-08-31 17:46:00+00:00,40.1778,-92.601,298.755,5,Hercules,United States - Missouri
2022-08-30 16:43:00+00:00,28.7589,-81.3178,20.3011,1,Hercules,United States - Florida
2022-08-30 16:43:00+00:00,28.7589,-81.3178,20.3011,1,Hercules,United States - Florida
2022-08-27 17:09:00+00:00,41.8459,-70.9495,24.9735,5,Hercules,United States - Massachusetts
2022-08-27 17:09:00+00:00,41.8459,-70.9495,24.9735,5,Hercules,United States - Massachusetts
2022-08-30 15:18:00+00:00,35.6949,-120.234,547.959,6,Hercules,United States - California
2022-08-30 14:46:00+00:00,35.6949,-120.234,547.97,6,Hercules,United States - California
2022-08-30 19:58:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-30 18:04:00+00:00,37.998,-105.699,2429.15,6,Hercules,United States - Colorado
2022-08-30 18:46:00+00:00,40.1775,-92.6025,295.353,6,Hercules,United States - Missouri
2022-08-29 21:10:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-29 16:11:00+00:00,33.4153,-111.947,353.584,4,Hercules,United States - Arizona
2022-08-29 18:03:00+00:00,37.998,-105.699,2429.15,6,Hercules,United States - Colorado
2022-08-27 00:12:00+00:00,39.3268,-76.6745,122.647,3,Hercules,United States - Maryland
2022-08-28 15:00:00+00:00,32.2433,-106.827,1229.3,5,Hercules,United States - New Mexico
2022-08-28 20:32:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-28 17:29:00+00:00,37.998,-105.699,2429.15,7,Hercules,United States - Colorado
2022-08-28 05:25:00+00:00,35.4884,-79.1862,99.0977,2,Hercules,United States - North Carolina
2022-08-27 18:07:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-27 17:43:00+00:00,37.998,-105.699,2429.43,6,Hercules,United States - Colorado
2022-08-27 14:16:00+00:00,36.9049,-111.459,1298.87,2,Hercules,United States - Arizona
2022-08-27 16:55:00+00:00,37.0499,-94.5617,305.913,2,Hercules,United States - Missouri
2022-08-27 16:54:00+00:00,36.0212,-93.5692,488.49,4,Hercules,United States - Arkansas
2022-08-27 16:32:00+00:00,31.6174,-102.812,825.067,4,Hercules,United States - Texas
2022-08-27 16:06:00+00:00,37.0499,-94.5617,305.913,2,Hercules,United States - Missouri
2022-08-27 18:08:00+00:00,37.2182,-77.4213,24.9864,1,Hercules,United States - Virginia
2022-08-27 17:52:00+00:00,44.7936,-68.5916,61.9224,6,Hercules,United States - Maine
2022-08-27 17:17:00+00:00,40.9713,-75.3097,257.892,4,Hercules,United States - Pennsylvania
2022-08-26 14:04:00+00:00,36.9049,-111.459,1298.87,3,Hercules,United States - Arizona
2022-08-23 18:15:00+00:00,38.184,-83.4327,224.044,4,Hercules,United States - Kentucky
2022-08-25 19:42:00+00:00,39.0559,-76.4989,25.3772,2,Hercules,United States - Maryland
2022-08-25 16:49:00+00:00,38.8283,-97.57,387.233,4,Hercules,United States - Kansas
2022-08-25 16:01:00+00:00,38.8283,-97.57,387.233,1,Hercules,United States - Kansas
2022-08-24 18:10:00+00:00,37.9981,-105.699,2428.87,7,Hercules,United States - Colorado
2022-08-23 18:37:00+00:00,39.6354,-79.9526,307.494,1,Hercules,United States - West Virginia
2022-09-20 19:14:00+00:00,41.2256,-82.6374,213.973,1,Cygnus,United States - Ohio
2022-09-18 18:05:00+00:00,41.2185,-82.1191,253.877,3,Cygnus,United States - Ohio
2022-09-16 17:14:00+00:00,41.2372,-82.1276,247.933,4,Cygnus,United States - Ohio
2022-08-24 18:06:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-24 23:20:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-24 13:53:00+00:00,36.9049,-111.459,1298.87,1,Hercules,United States - Arizona
2022-08-24 13:23:00+00:00,33.1078,-117.091,228.794,5,Hercules,United States - California
2022-08-23 18:05:00+00:00,38.6264,-109.591,1364.64,6,Hercules,United States - Utah
2022-08-23 17:45:00+00:00,38.703,-109.568,1534.56,6,Hercules,United States - Utah
2022-08-23 17:30:00+00:00,38.6859,-109.534,1594.71,6,Hercules,United States - Utah
2022-08-23 17:16:00+00:00,38.7188,-109.554,1496.51,6,Hercules,United States - Utah
2022-08-23 17:01:00+00:00,38.7342,-109.5,1326.58,6,Hercules,United States - Utah
2022-08-23 16:19:00+00:00,38.7752,-109.588,1588.41,6,Hercules,United States - Utah
2022-08-23 15:37:00+00:00,38.6168,-109.614,1245.25,6,Hercules,United States - Utah
2022-08-24 17:43:00+00:00,40.9887,-75.2963,272.519,4,Hercules,United States - Pennsylvania
2022-08-23 17:27:00+00:00,47.2514,-94.4378,402.303,5,Hercules,United States - Minnesota
2022-08-23 18:08:00+00:00,37.9981,-105.699,2428.83,6,Hercules,United States - Colorado
2022-08-23 14:03:00+00:00,36.9049,-111.459,1298.87,4,Hercules,United States - Arizona
2022-08-23 15:20:00+00:00,37.9979,-105.699,2428.32,6,Hercules,United States - Colorado
2022-08-23 19:40:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-23 17:30:00+00:00,47.2519,-94.4377,403.216,6,Hercules,United States - Minnesota
2022-08-23 17:27:00+00:00,47.2514,-94.4378,402.303,5,Hercules,United States - Minnesota
2022-08-22 18:25:00+00:00,37.9981,-105.699,2429.2,7,Hercules,United States - Colorado
2022-08-22 16:01:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-22 21:35:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-20 14:05:00+00:00,47.7863,-122.308,130.515,1,Hercules,United States - Washington
2022-08-22 17:31:00+00:00,41.6954,-88.1356,200.899,2,Hercules,United States - Illinois
2022-08-21 18:02:00+00:00,37.9979,-105.699,2427.9,7,Hercules,United States - Colorado
2022-08-21 17:20:00+00:00,41.2704,-96.0026,345.677,2,Hercules,United States
2022-08-20 18:07:00+00:00,37.998,-105.699,2429.45,6,Hercules,United States - Colorado
2022-08-20 16:09:00+00:00,41.2985,-106.142,2461.56,6,Hercules,United States - Wyoming
2022-08-20 14:09:00+00:00,47.7861,-122.309,129.367,2,Hercules,United States - Washington
2022-08-20 14:20:00+00:00,47.7861,-122.309,129.809,2,Hercules,United States - Washington
2022-08-20 02:09:00+00:00,47.7859,-122.309,129.532,3,Hercules,United States - Washington
2022-08-20 14:05:00+00:00,47.7863,-122.308,130.515,1,Hercules,United States - Washington
2022-08-20 14:18:00+00:00,47.7858,-122.309,129.263,2,Hercules,United States - Washington
2022-08-19 13:52:00+00:00,36.1069,-112.113,1008.17,6,Hercules,United States - Arizona
2022-08-18 14:02:00+00:00,33.4484,-112.074,331.524,3,Hercules,United States - Arizona
2022-08-20 13:37:00+00:00,35.9782,-114.835,761.994,3,Hercules,United States - Nevada
2022-08-20 13:52:00+00:00,33.0037,-117.116,137.555,1,Hercules,United States - California
2022-08-20 13:37:00+00:00,35.9782,-114.835,761.994,3,Hercules,United States - Nevada
2022-08-20 19:00:00+00:00,39.9263,-74.2157,22.2552,3,Hercules,United States - New Jersey
2022-08-20 16:18:00+00:00,46.9705,-91.8345,288.85,3,Hercules,United States - Minnesota
2022-08-19 15:25:00+00:00,37.998,-105.699,2429.45,7,Hercules,United States - Colorado
2022-08-19 17:27:00+00:00,45.5015,-109.654,1357.44,5,Hercules,United States - Montana
2022-08-19 18:00:00+00:00,28.7648,-81.3123,19.2849,1,Hercules,United States - Florida
2022-08-10 16:40:00+00:00,47.7915,-116.756,734.159,5,Hercules,United States - Idaho
2022-08-18 17:06:00+00:00,40.5099,-104.684,1459.61,2,Hercules,United States
2022-08-18 19:36:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-18 17:20:00+00:00,39.0891,-77.0423,128.015,1,Hercules,United States - Maryland
2022-08-17 16:40:00+00:00,26.6932,-80.0361,1.61497,1,Hercules,United States - Florida
2022-08-17 16:40:00+00:00,26.6932,-80.0361,1.61497,1,Hercules,United States - Florida
2022-08-16 17:16:00+00:00,28.736,-81.3206,24.0685,1,Hercules,United States - Florida
2022-08-16 16:12:00+00:00,37.998,-105.699,2429.3,7,Hercules,United States - Colorado
2022-08-16 19:43:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-16 17:29:00+00:00,28.7648,-81.3123,19.2282,2,Hercules,United States - Florida
2022-08-16 17:12:00+00:00,28.7438,-81.3963,6.74635,2,Hercules,United States - Florida
2022-08-16 17:16:00+00:00,28.736,-81.3206,24.0685,1,Hercules,United States - Florida
2022-08-16 16:43:00+00:00,28.7856,-81.3706,21.5559,1,Hercules,United States - Florida
2022-08-15 19:52:00+00:00,39.0558,-76.4988,25.4229,2,Hercules,United States - Maryland
2022-08-15 17:35:00+00:00,38.4552,-75.0493,0.640288,3,Hercules,United States - Delaware
2022-08-15 16:39:00+00:00,28.7833,-81.2921,17.0654,1,Hercules,United States - Florida
2022-08-14 16:31:00+00:00,45.7077,-122.695,66.6846,5,Hercules,United States - Washington
2022-08-15 15:33:00+00:00,37.998,-105.699,2429.3,6,Hercules,United States - Colorado
2022-08-13 05:15:00+00:00,35.4884,-79.1862,99.0977,3,Hercules,United States - North Carolina
2022-08-16 19:03:00+00:00,41.2503,-82.6629,214.383,2,Hercules,United States - Ohio
2022-08-12 05:35:00+00:00,41.2181,-82.1194,254.37,3,Hercules,United States - Ohio
2022-08-13 05:25:00+00:00,41.2202,-82.1199,251.327,3,Hercules,United States - Ohio
2022-08-11 17:14:00+00:00,41.2333,-82.1284,249.304,2,Hercules,United States - Ohio
2022-08-12 20:10:00+00:00,39.0558,-76.4988,25.4229,2,Hercules,United States - Maryland
2022-08-12 19:53:00+00:00,40.4264,-79.9219,330.986,2,Hercules,United States - Pennsylvania
2022-08-12 17:05:00+00:00,39.9953,-75.5378,120.029,2,Hercules,United States - Pennsylvania
2022-08-11 16:20:00+00:00,47.445,-122.288,140.155,1,Hercules,United States - Washington
2022-08-11 15:55:00+00:00,37.9978,-105.699,2426.88,5,Hercules,United States
2022-08-11 06:20:00+00:00,41.2215,-82.1169,250.737,6,Hercules,United States - Ohio
2022-08-11 06:20:00+00:00,41.2215,-82.1169,250.737,6,Hercules,United States - Ohio
2022-08-12 08:01:00+00:00,41.2372,-82.1276,247.933,6,Hercules,United States
2022-08-11 07:43:00+00:00,41.2215,-82.1169,250.737,6,Hercules,United States - Ohio
2022-08-09 19:38:00+00:00,39.0558,-76.4988,25.4229,1,Hercules,United States - Maryland
2022-08-07 19:15:00+00:00,40.45,-79.9525,285.346,1,Hercules,United States - Pennsylvania
2022-08-08 16:28:00+00:00,33.5726,-112.012,447.882,4,Hercules,United States - Arizona
2022-08-08 14:12:00+00:00,34.2626,-118.917,189.601,3,Hercules,United States - California
2022-08-08 14:12:00+00:00,34.2626,-118.917,189.601,3,Hercules,United States - California
2022-08-08 19:35:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-07 22:15:00+00:00,29.8725,-98.6307,391.147,5,Hercules,United States - Texas
2022-08-07 20:05:00+00:00,37.998,-105.699,2429.04,6,Hercules,United States - Colorado
2022-07-22 18:04:00+00:00,41.9478,-88.4617,288.354,4,Hercules,United States - Illinois
2022-08-07 19:35:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-06 17:25:00+00:00,40.4462,-79.9426,284.73,1,Hercules,United States - Pennsylvania
2022-08-06 08:30:00+00:00,28.6926,-81.5441,30.1534,2,Hercules,United States - Florida
2022-08-05 15:02:00+00:00,41.7632,-86.6338,194.609,2,Hercules,United States - Michigan
2022-08-05 14:42:00+00:00,37.44,-78.2422,96.659,1,Hercules,United States - Virginia
2022-08-03 20:02:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-02 21:06:00+00:00,39.0558,-76.4988,25.4229,3,Hercules,United States - Maryland
2022-08-02 17:23:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-08-01 13:17:00+00:00,34.5918,-112.317,1544.61,1,Hercules,United States - Arizona
2022-08-01 13:48:00+00:00,33.8038,-117.915,39.3525,1,Hercules,United States - California
2022-08-01 13:43:00+00:00,33.8366,-117.914,47.6032,1,Hercules,United States - California
2022-08-01 13:17:00+00:00,34.5918,-112.317,1544.61,1,Hercules,United States - Arizona
2022-08-01 05:16:00+00:00,35.4884,-79.1862,99.0977,1,Hercules,United States - North Carolina
2022-07-31 18:55:00+00:00,29.8725,-98.6307,391.147,5,Hercules,United States - Texas
2022-07-31 17:50:00+00:00,40.4453,-79.9438,282.468,5,Hercules,United States - Pennsylvania
2022-07-31 14:17:00+00:00,33.4934,-112.527,432.882,5,Hercules,United States - Arizona
2022-07-30 15:30:00+00:00,33.9792,-118.033,109.942,3,Hercules,United States - California
2022-07-30 18:05:00+00:00,39.9677,-74.2538,8.3602,3,Hercules,United States - New Jersey
2022-07-30 14:50:00+00:00,33.4924,-112.514,401.323,3,Hercules,United States
2022-07-30 19:34:00+00:00,39.0558,-76.4988,25.4229,1,Hercules,United States - Maryland
2022-07-30 18:51:00+00:00,40.4406,-79.9959,233.247,2,Hercules,United States - Pennsylvania
2022-07-30 18:35:00+00:00,40.445,-79.9456,276.95,2,Hercules,United States - Pennsylvania
2022-07-29 19:04:00+00:00,38.888,-119.819,1461.36,6,Hercules,United States - Nevada
2022-07-23 19:51:00+00:00,38.1689,-84.8154,238.571,4,Hercules,United States - Kentucky
2022-07-28 15:25:00+00:00,32.2433,-106.827,1229.3,4,Hercules,United States - New Mexico
2022-07-28 18:58:00+00:00,45.1153,-93.4895,285.337,4,Hercules,United States - Minnesota
2022-07-28 20:56:00+00:00,39.0558,-76.4988,25.4229,2,Hercules,United States - Maryland
2022-07-28 18:11:00+00:00,38.874,-99.3259,609.658,4,Hercules,United States - Kansas
2022-07-28 16:45:00+00:00,39.029,-94.6656,313.133,2,Hercules,United States - Kansas
2022-07-27 16:39:00+00:00,30.389,-91.1051,7.27893,2,Hercules,United States - Louisiana
2022-07-27 16:30:00+00:00,30.407,-91.1024,8.86716,2,Hercules,United States - Louisiana
2022-07-27 16:49:00+00:00,34.0174,-117.672,232.258,2,Hercules,United States - California
2022-07-27 16:49:00+00:00,34.0174,-117.672,232.258,2,Hercules,United States - California
2022-07-27 15:31:00+00:00,37.9226,-122.526,32.7108,3,Hercules,United States - California
2022-07-27 16:07:00+00:00,37.998,-105.699,2429.61,6,Hercules,United States - Colorado
2022-07-27 13:59:00+00:00,34.1466,-115.123,286.324,3,Hercules,United States - California
2022-07-27 18:24:00+00:00,37.2775,-107.035,2247.04,4,Hercules,United States - Colorado
2022-07-27 14:04:00+00:00,34.6736,-118.19,729.0,2,Hercules,United States - California
2022-07-27 13:44:00+00:00,35.1798,-111.671,2116.68,2,Hercules,United States - Arizona
2022-07-27 13:38:00+00:00,35.1922,-111.679,2134.78,1,Hercules,United States - Arizona
2022-07-27 17:32:00+00:00,38.8732,-99.3252,609.372,1,Hercules,United States - Kansas
2022-07-27 19:08:00+00:00,37.2089,-77.4355,41.4612,5,Hercules,United States - Virginia
2022-07-27 18:14:00+00:00,40.2105,-92.6304,296.586,5,Hercules,United States - Missouri
2022-07-27 16:30:00+00:00,30.407,-91.1024,8.86716,2,Hercules,United States - Louisiana
2022-07-27 16:39:00+00:00,30.389,-91.1051,7.27893,2,Hercules,United States - Louisiana
2022-07-27 18:53:00+00:00,43.1605,-70.8189,8.54853,5,Hercules,United States - Maine
2022-07-27 18:36:00+00:00,36.1682,-80.3416,254.879,5,Hercules,United States - North Carolina
2022-07-27 16:39:00+00:00,30.389,-91.1051,7.27893,2,Hercules,United States - Louisiana
2022-07-27 18:12:00+00:00,36.1683,-80.3419,250.522,5,Hercules,United States - North Carolina
2022-07-27 16:30:00+00:00,30.407,-91.1024,8.86716,2,Hercules,United States - Louisiana
2022-07-26 20:08:00+00:00,37.998,-105.699,2429.61,7,Hercules,United States
2022-07-26 13:58:00+00:00,33.3005,-112.091,383.201,2,Hercules,United States - Arizona
2022-07-26 16:48:00+00:00,35.19,-111.645,2099.58,7,Hercules,United States - Arizona
2022-07-26 13:58:00+00:00,33.3005,-112.091,383.201,2,Hercules,United States - Arizona
2022-07-26 20:55:00+00:00,39.0558,-76.4988,25.4229,1,Hercules,United States - Maryland
2022-07-26 14:45:00+00:00,34.0175,-117.672,232.794,4,Hercules,United States - California
2022-07-20 14:15:00+00:00,34.4461,-109.633,1934.18,4,Hercules,United States - Arizona
